month,hour,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,cloud_cover_pct,uv_index,weather_condition,next_temp_c
8,12,29.0,48.0,1010.8,13.1,47.9,5.8,Cloudy,31.4
11,22,-2.0,81.5,1035.0,41.0,26.3,0.0,Sunny,-1.5
2,13,-2.7,83.9,1018.9,11.1,40.2,6.1,Cloudy,-0.2
2,22,-9.0,99.3,1001.4,15.5,90.9,0.0,Snowy,-6.0
12,4,-10.8,100.0,1016.0,19.5,60.6,0.3,Snowy,-9.3
4,3,11.7,57.5,1022.0,31.8,39.9,0.0,Sunny,10.9
11,13,11.3,75.3,1005.9,19.8,68.3,3.8,Rainy,11.5
3,9,8.1,73.7,1026.1,24.0,27.2,5.5,Sunny,10.8
4,16,8.3,55.4,1017.6,18.7,35.4,4.8,Sunny,6.1
12,9,-3.4,80.8,984.9,46.2,100.0,1.6,Stormy,-3.6
7,6,26.5,40.1,1016.6,18.3,14.2,0.3,Sunny,26.4
11,15,11.9,66.4,1008.1,0.0,59.8,3.8,Cloudy,10.9
1,0,-7.8,100.0,1019.4,11.2,59.3,0.0,Cloudy,-5.7
6,16,31.6,40.0,1024.3,18.8,17.4,5.7,Sunny,32.8
3,20,11.5,59.3,1015.3,16.0,28.2,0.0,Sunny,10.8
11,8,4.1,81.0,1033.0,37.5,28.4,3.0,Sunny,5.7
10,5,8.0,69.4,1010.9,19.7,68.4,0.0,Cloudy,8.2
7,18,29.8,43.6,1020.5,23.1,5.2,3.3,Sunny,28.7
10,12,26.8,50.7,1022.7,13.2,1.0,9.6,Sunny,26.0
2,2,-14.5,100.0,1011.8,25.0,52.4,0.6,Cloudy,-13.2
2,6,-0.4,85.3,1022.3,33.4,28.2,0.0,Sunny,1.8
4,21,10.0,86.4,1005.9,10.5,80.1,0.4,Rainy,9.6
1,8,0.3,93.7,1007.9,20.7,52.1,3.1,Cloudy,1.7
3,21,0.8,76.7,997.3,26.1,72.8,0.5,Snowy,4.2
9,4,13.6,86.7,1015.9,16.6,65.6,0.2,Rainy,11.8
7,9,30.4,42.7,1016.9,25.1,30.3,5.6,Sunny,31.5
7,22,35.5,23.5,1027.2,46.0,0.0,0.2,Sunny,37.4
11,16,13.4,81.4,1022.5,29.4,45.6,5.0,Cloudy,13.8
4,11,12.9,86.5,1009.6,18.5,67.3,3.3,Rainy,15.6
2,22,-4.8,91.9,998.9,26.2,82.2,0.2,Snowy,-0.4
4,15,16.0,56.0,1018.2,19.7,28.2,6.4,Sunny,17.1
6,2,10.9,66.9,1026.3,38.9,60.3,0.0,Cloudy,11.0
11,21,2.1,89.0,1022.1,22.5,60.8,0.3,Rainy,4.4
11,8,7.9,85.9,1026.0,20.5,77.8,0.9,Rainy,9.9
3,14,5.9,81.9,1010.5,2.1,53.7,4.8,Cloudy,1.9
1,4,-3.0,90.5,1007.4,22.8,70.5,0.0,Snowy,-2.5
12,22,-1.2,100.0,1004.2,24.6,63.3,0.8,Snowy,-1.4
8,12,26.4,42.3,1012.3,7.6,18.5,8.3,Sunny,27.6
12,13,5.1,87.7,1012.1,21.3,91.3,3.5,Rainy,5.3
5,19,26.9,41.7,1015.5,11.6,17.6,0.4,Sunny,27.3
5,14,27.9,47.4,1011.4,12.8,64.3,4.6,Cloudy,26.9
11,15,10.8,67.6,1011.4,13.8,31.1,5.8,Sunny,12.7
4,22,8.0,72.4,1003.7,20.4,48.8,0.0,Cloudy,11.5
6,12,29.6,36.8,1024.3,27.4,3.7,9.9,Sunny,28.6
3,16,8.1,86.2,1013.9,22.3,58.0,3.4,Cloudy,6.1
9,22,7.6,66.3,1010.9,5.4,63.4,0.0,Cloudy,8.1
5,7,25.6,39.2,1004.0,26.7,47.6,0.7,Cloudy,26.1
3,20,5.6,97.8,997.0,32.6,86.2,0.0,Rainy,8.2
11,1,0.8,93.6,1028.7,32.1,40.0,0.9,Sunny,-0.9
1,4,-7.4,72.3,1019.7,27.0,35.8,1.1,Sunny,-7.9
10,5,4.8,72.1,993.5,35.8,66.0,0.1,Rainy,1.5
12,11,3.4,61.8,1022.2,26.8,16.2,8.2,Sunny,6.3
6,17,22.0,42.5,1024.1,31.0,28.6,3.4,Sunny,22.9
2,21,7.4,42.5,1014.5,9.8,0.1,0.0,Sunny,7.1
3,21,-1.5,85.9,1032.2,37.4,55.6,0.7,Cloudy,-3.4
1,0,-11.3,90.6,1015.6,13.1,54.4,0.9,Cloudy,-13.0
9,16,22.4,51.9,996.0,31.3,50.3,3.4,Cloudy,23.7
8,10,32.3,20.3,1017.4,14.7,18.8,6.9,Sunny,30.8
12,9,1.5,83.6,1015.9,19.3,76.4,2.2,Snowy,2.2
2,18,-2.1,84.0,1005.8,21.3,86.4,0.5,Snowy,2.1
12,13,10.7,84.0,1019.9,23.4,56.0,5.9,Cloudy,10.6
11,9,9.5,84.9,993.0,35.9,100.0,0.4,Rainy,8.2
8,14,32.3,44.4,1024.9,13.4,0.0,9.6,Sunny,33.5
12,18,5.7,73.1,1002.5,24.9,59.2,1.6,Cloudy,4.0
9,3,22.8,70.7,1001.2,26.7,53.5,0.0,Cloudy,26.4
1,1,0.9,68.1,1011.6,15.6,68.1,0.4,Cloudy,4.0
5,8,16.3,46.6,1018.2,13.5,19.1,4.0,Sunny,16.5
8,9,32.2,35.9,1015.0,4.8,34.9,5.3,Sunny,31.1
11,10,9.5,93.2,1004.1,27.7,86.7,1.5,Rainy,9.3
2,13,7.7,71.5,1006.9,17.1,46.2,5.9,Cloudy,7.6
4,6,2.2,79.8,999.4,29.7,67.5,0.0,Rainy,3.4
7,22,22.3,37.1,1010.3,13.0,49.4,0.0,Cloudy,24.7
3,14,7.7,82.8,1025.9,27.4,27.0,6.7,Sunny,6.4
12,21,1.6,92.1,1012.9,8.5,66.4,0.0,Snowy,4.0
5,18,26.3,53.5,1023.3,16.6,10.2,2.7,Sunny,27.9
8,21,14.3,57.3,1030.5,36.7,9.2,0.0,Sunny,13.9
12,14,5.8,69.3,1005.9,15.6,58.4,4.4,Cloudy,4.3
10,23,12.2,53.7,1010.8,16.0,29.2,0.4,Sunny,13.0
3,7,2.7,81.8,1039.1,46.5,3.8,1.5,Sunny,1.3
4,10,17.9,47.3,1030.3,28.1,11.4,6.4,Sunny,20.3
9,8,20.4,42.6,992.9,26.5,47.3,2.6,Cloudy,18.9
7,14,33.4,30.7,1017.6,37.0,2.4,8.4,Sunny,34.9
1,0,-8.3,92.5,1013.0,7.8,50.7,0.0,Cloudy,-7.9
12,0,-10.2,94.9,1022.9,28.9,50.4,0.3,Cloudy,-10.7
4,18,10.5,73.9,1004.1,38.2,79.3,1.2,Rainy,10.8
4,2,8.8,72.5,1002.9,30.4,88.5,0.4,Rainy,11.3
9,9,20.6,51.2,1004.9,19.3,37.1,5.1,Sunny,19.0
6,7,22.0,53.8,1006.1,19.7,80.2,1.4,Cloudy,21.8
9,14,23.3,40.1,1022.8,17.1,0.0,8.3,Sunny,22.5
12,9,0.2,85.7,998.8,36.1,97.5,1.5,Snowy,0.6
6,0,23.1,51.8,1005.5,25.5,36.7,0.0,Sunny,22.4
6,17,27.0,29.4,991.5,33.6,39.7,2.7,Sunny,24.3
5,1,7.8,83.2,1025.1,18.2,28.9,0.3,Sunny,6.4
5,18,25.0,38.7,1028.3,19.7,3.4,1.5,Sunny,28.4
2,12,4.3,79.5,1009.1,24.6,70.3,3.2,Rainy,5.2
8,21,22.7,62.6,1009.4,17.3,59.2,0.3,Cloudy,23.6
8,0,25.4,56.2,1018.4,20.2,17.0,0.2,Sunny,25.3
11,1,-0.9,86.7,1030.7,26.6,19.3,0.1,Sunny,-0.5
1,15,5.0,73.9,1017.9,6.2,30.7,5.7,Sunny,4.7
8,14,25.4,56.4,1004.6,29.7,50.3,5.8,Cloudy,26.9
5,12,23.3,56.8,993.6,35.6,65.7,4.8,Cloudy,24.0
2,15,8.1,66.7,999.6,35.3,52.5,4.7,Cloudy,6.5
2,16,-1.1,78.8,1013.9,10.0,57.9,2.8,Cloudy,-0.2
6,20,24.9,26.9,1005.1,19.5,64.6,0.0,Cloudy,21.0
11,6,2.4,82.9,1015.3,20.5,47.0,0.4,Cloudy,3.6
9,23,14.9,61.8,1006.4,25.8,46.7,0.7,Cloudy,12.9
1,16,7.3,85.3,1000.3,33.6,87.2,1.7,Rainy,7.7
12,6,-1.8,91.3,998.9,26.6,76.7,0.0,Snowy,-3.4
6,12,35.2,45.5,1031.7,39.4,13.8,8.7,Sunny,35.7
9,4,9.8,63.3,1023.7,33.7,17.5,0.1,Sunny,11.4
8,16,29.9,51.6,1033.8,36.1,32.4,4.5,Sunny,33.1
11,2,-0.7,80.7,1019.5,15.7,51.9,0.0,Cloudy,-2.9
6,6,16.8,67.5,1007.8,28.9,45.7,0.6,Cloudy,19.1
3,16,14.0,49.4,1028.9,25.8,1.9,7.4,Sunny,14.8
8,6,30.4,41.7,1012.6,17.5,22.1,0.0,Sunny,30.1
9,20,18.9,36.8,1015.7,14.7,42.3,0.0,Cloudy,20.8
1,0,-5.2,90.1,1012.5,0.0,44.8,0.0,Cloudy,-5.1
12,16,5.4,81.3,977.6,63.5,99.9,1.0,Stormy,7.2
9,16,21.3,47.8,1032.3,13.0,0.0,7.1,Sunny,20.1
6,10,19.8,44.7,1018.9,3.2,22.2,6.7,Sunny,19.2
6,2,15.3,70.5,1017.0,21.0,39.4,0.0,Sunny,17.5
12,14,0.3,83.5,1012.3,17.1,37.2,5.8,Sunny,3.5
4,20,18.8,51.9,1015.0,9.3,27.4,0.4,Sunny,19.3
1,10,0.5,84.6,1005.8,21.8,68.5,3.8,Snowy,-4.0
10,15,16.4,86.7,1020.4,0.6,40.2,6.0,Cloudy,16.6
8,21,26.1,57.3,997.3,36.5,74.0,0.0,Cloudy,26.7
2,8,-4.6,100.0,1015.2,16.7,80.4,2.5,Snowy,-4.5
12,23,-7.4,100.0,1019.7,19.7,58.7,0.0,Cloudy,-6.3
1,23,-6.0,95.6,1010.6,15.0,74.0,0.4,Snowy,-6.3
2,0,-1.2,62.8,1017.5,21.3,4.9,0.0,Sunny,0.8
1,21,-1.5,80.5,1001.1,26.0,67.9,0.0,Snowy,-3.1
1,15,4.8,73.0,1001.4,10.9,83.6,3.3,Rainy,7.5
9,8,19.3,37.3,1015.8,33.0,15.5,4.5,Sunny,22.6
1,18,2.6,69.5,1021.1,31.4,25.4,1.6,Sunny,1.5
4,11,17.0,39.6,990.5,28.7,95.6,1.6,Cloudy,15.9
10,18,10.9,68.3,1019.3,16.8,65.7,1.1,Cloudy,12.1
6,21,22.8,59.1,1006.5,17.9,58.1,0.3,Cloudy,21.1
7,8,21.7,63.5,1010.7,23.4,65.0,2.8,Cloudy,21.3
2,6,-2.8,93.3,996.9,14.0,56.1,0.0,Cloudy,-0.3
6,13,28.0,33.4,1002.8,20.3,26.9,6.9,Sunny,29.8
7,18,39.2,15.0,1024.6,11.8,0.0,2.5,Sunny,43.2
10,18,14.8,45.2,1013.4,10.2,27.5,1.6,Sunny,15.6
10,1,0.6,71.4,1008.4,13.7,49.5,0.0,Cloudy,-0.0
2,8,-0.7,77.1,1011.6,14.3,17.8,4.1,Sunny,-0.1
2,12,7.1,72.7,1018.9,14.2,47.9,5.9,Cloudy,7.4
10,14,24.7,37.8,1018.3,12.3,26.7,7.4,Sunny,24.9
7,2,17.6,61.9,1012.1,18.0,68.7,0.0,Cloudy,18.1
12,10,-3.5,87.9,1026.1,31.4,30.0,6.4,Sunny,-4.6
1,20,1.3,83.2,1024.6,30.4,27.7,0.0,Sunny,2.3
8,13,24.4,59.8,1018.0,16.5,0.0,9.5,Sunny,22.4
11,7,1.7,70.6,1013.7,8.2,44.1,1.4,Cloudy,0.9
3,17,8.2,76.9,1020.9,20.5,55.5,3.4,Cloudy,8.5
11,18,7.7,73.3,1016.8,20.5,36.5,2.1,Sunny,4.2
6,15,32.7,32.7,1025.7,9.9,35.9,6.3,Sunny,34.6
9,1,10.5,78.1,1023.8,28.1,34.7,0.7,Sunny,7.3
6,7,21.5,61.6,1000.8,29.1,63.6,2.9,Cloudy,23.2
9,21,17.4,49.5,1000.0,28.1,33.7,0.0,Sunny,15.6
7,5,22.4,49.6,1004.6,20.9,51.7,0.7,Cloudy,22.1
9,11,23.6,52.4,1024.7,5.5,0.0,9.9,Sunny,25.1
2,14,7.6,70.8,994.1,31.2,88.4,3.0,Rainy,12.1
12,7,1.7,88.3,1017.7,32.0,65.6,2.0,Snowy,2.4
8,3,19.9,58.0,1017.4,17.3,54.4,0.0,Cloudy,16.8
8,14,31.9,55.4,1027.0,26.3,2.6,8.9,Sunny,34.2
2,19,-4.9,77.0,1015.2,14.7,53.1,0.2,Cloudy,-4.8
12,16,5.3,75.9,996.9,34.2,85.7,1.8,Rainy,5.9
4,12,19.1,47.2,1001.5,31.1,57.0,5.4,Cloudy,20.6
11,17,12.2,72.8,998.8,27.2,59.3,3.1,Cloudy,8.7
7,1,17.4,42.7,1006.5,23.1,3.7,0.0,Sunny,17.9
11,12,7.6,77.1,1010.8,28.0,62.5,4.6,Rainy,7.3
4,12,14.9,56.3,999.0,36.8,58.1,5.2,Cloudy,17.6
4,21,12.6,58.8,1030.6,51.9,6.2,0.0,Sunny,14.4
6,14,34.3,19.1,997.1,25.8,48.7,4.6,Cloudy,31.8
10,19,11.9,62.5,1029.2,44.8,18.8,0.0,Sunny,14.7
6,9,29.3,51.9,1027.2,22.7,0.0,7.0,Sunny,30.6
10,2,6.5,75.0,1023.8,27.8,7.4,0.7,Sunny,4.2
3,18,7.5,80.0,1004.7,27.9,51.6,0.8,Cloudy,8.1
9,2,12.2,83.4,1017.1,12.8,88.1,0.0,Rainy,14.5
12,21,1.3,85.7,997.7,31.1,93.8,0.0,Snowy,-0.4
10,13,19.1,50.8,1023.9,32.4,22.0,7.1,Sunny,22.1
11,7,12.6,70.8,1012.1,7.4,48.2,1.2,Cloudy,10.3
2,22,-6.5,89.4,1008.1,31.2,66.2,0.0,Snowy,-7.5
6,3,20.4,49.4,998.3,18.5,74.1,0.7,Cloudy,19.2
12,19,-0.7,70.8,983.3,63.2,86.8,0.0,Snowy,2.3
7,10,25.5,56.0,1000.5,35.0,66.5,4.5,Cloudy,25.1
12,10,2.8,76.9,1026.4,27.3,28.6,6.8,Sunny,1.2
9,10,22.5,53.0,1008.2,14.6,73.5,2.9,Cloudy,23.9
3,1,10.9,58.3,1011.0,10.4,55.0,0.0,Cloudy,12.6
10,16,16.5,64.7,1020.9,20.4,52.2,3.7,Cloudy,18.2
3,8,0.5,76.7,1034.7,37.6,12.4,4.1,Sunny,0.5
7,1,21.3,51.6,1028.9,41.1,28.2,0.2,Sunny,22.3
4,23,-0.5,94.6,1001.3,41.8,79.0,0.0,Snowy,-1.2
8,14,29.8,48.3,989.7,41.6,70.4,4.2,Cloudy,33.3
7,15,31.9,37.0,1041.3,39.2,7.9,7.8,Sunny,34.4
5,3,16.4,42.7,1040.2,40.3,0.0,0.0,Sunny,18.8
7,7,28.3,72.4,1015.3,13.2,50.3,1.0,Cloudy,30.3
3,8,3.0,98.0,997.8,22.1,98.0,0.8,Rainy,4.4
12,4,-5.9,100.0,1024.6,16.4,60.5,0.0,Snowy,-7.7
2,15,2.6,73.6,1011.7,30.3,46.7,5.1,Cloudy,4.2
6,12,24.8,46.7,1011.6,16.0,66.0,4.5,Cloudy,25.5
2,6,-1.9,82.4,1023.7,18.2,22.2,0.1,Sunny,0.9
3,19,1.5,95.5,1017.0,23.3,82.7,0.9,Snowy,3.4
6,16,27.7,46.1,998.8,19.6,71.9,2.6,Cloudy,29.2
5,2,9.0,63.6,1009.1,7.9,78.9,0.5,Cloudy,6.5
8,4,21.1,48.6,1020.9,15.1,0.0,0.1,Sunny,21.5
9,18,29.2,52.4,1019.1,32.6,14.5,2.0,Sunny,28.7
11,11,4.0,94.9,1016.1,13.7,84.1,2.7,Rainy,5.0
3,6,-5.4,100.0,1024.2,5.9,25.0,0.0,Sunny,-5.7
12,8,-0.6,93.5,1008.7,26.9,47.9,2.9,Cloudy,-0.6
10,5,7.8,70.7,1015.1,12.1,39.0,0.0,Sunny,9.1
3,16,11.1,36.0,972.5,45.8,88.8,1.0,Cloudy,10.8
3,15,9.0,74.5,1007.6,15.9,84.1,2.8,Rainy,9.7
6,22,20.3,54.5,1022.2,27.2,21.6,0.4,Sunny,18.1
1,2,-6.5,96.2,1008.3,20.9,65.2,0.4,Snowy,-7.5
7,20,30.2,40.3,1007.4,33.1,41.3,0.1,Cloudy,31.8
12,3,-13.7,92.3,1000.5,20.2,90.4,0.4,Snowy,-15.5
1,9,-1.9,93.5,1025.0,26.8,54.0,4.0,Cloudy,0.8
5,4,14.7,69.3,1019.6,14.3,36.0,0.4,Sunny,16.9
10,20,8.3,79.3,1022.9,11.5,11.3,0.0,Sunny,8.3
8,21,29.5,50.2,992.3,43.9,52.5,0.0,Cloudy,35.4
4,9,11.0,74.5,1011.1,18.0,76.4,2.2,Rainy,13.7
5,11,23.1,46.3,1009.6,18.3,40.2,6.2,Cloudy,21.9
4,9,15.8,60.6,1009.6,19.5,42.7,4.2,Cloudy,17.6
12,12,2.7,81.9,1005.6,15.4,85.2,1.9,Rainy,3.3
12,10,-4.5,92.8,1008.8,8.9,54.3,5.4,Cloudy,-5.4
4,21,8.7,81.9,1023.2,24.5,38.6,0.0,Sunny,7.3
12,15,9.8,76.8,990.0,48.8,90.2,2.1,Stormy,12.1
8,7,21.2,73.9,1034.3,50.5,13.1,2.8,Sunny,20.6
2,7,-5.1,100.0,1018.8,25.3,62.8,0.0,Snowy,-4.7
1,7,0.1,85.6,1012.5,12.8,57.8,1.0,Cloudy,-1.0
3,12,8.9,33.3,1023.9,27.2,0.0,9.7,Sunny,8.0
9,1,11.2,80.6,995.6,33.0,85.3,0.0,Rainy,11.4
4,11,16.8,54.3,1005.0,13.4,30.1,6.9,Sunny,18.0
10,9,16.6,52.0,1011.5,13.9,41.1,5.1,Cloudy,12.5
5,11,32.8,31.9,1029.4,21.0,18.3,8.3,Sunny,33.3
2,10,6.2,71.3,1012.4,11.7,46.5,5.5,Cloudy,5.3
4,14,22.6,57.2,1018.4,31.6,14.3,8.3,Sunny,25.7
2,15,3.6,63.9,1005.9,27.1,53.5,3.9,Cloudy,9.4
2,16,1.0,72.8,1018.8,11.6,29.7,4.0,Sunny,0.8
4,1,6.5,78.8,1033.1,35.6,33.9,0.0,Sunny,3.9
6,17,28.8,48.0,1024.9,19.7,13.5,4.3,Sunny,29.5
7,11,25.9,52.5,1012.0,12.7,63.9,4.4,Cloudy,26.1
10,18,14.3,55.7,1021.1,30.1,44.3,1.4,Cloudy,18.3
3,22,3.6,69.8,1019.9,25.5,36.2,0.0,Sunny,7.1
3,17,10.7,63.9,1019.1,39.2,46.4,3.9,Cloudy,12.7
10,16,19.2,58.6,1026.3,37.6,15.1,5.4,Sunny,18.7
6,5,21.0,68.3,1026.3,29.5,28.4,0.5,Sunny,22.8
12,14,3.8,58.8,1011.5,19.2,38.0,6.4,Sunny,4.8
3,2,-3.1,87.4,1020.7,19.6,61.1,0.0,Snowy,-2.1
2,5,-9.2,85.4,1008.4,8.5,88.2,0.6,Snowy,-11.5
8,2,25.3,30.6,1001.9,35.7,50.0,0.7,Cloudy,27.7
5,0,13.9,73.9,1009.8,24.0,70.4,0.0,Rainy,14.6
1,12,2.3,87.0,1012.1,11.2,76.1,4.0,Rainy,2.6
3,20,1.3,87.6,993.1,38.1,99.5,0.2,Snowy,0.7
10,13,29.5,49.9,1023.3,34.3,2.4,9.7,Sunny,28.6
8,12,25.0,42.7,979.8,58.6,100.0,1.8,Cloudy,26.1
4,3,4.5,73.9,1045.6,39.4,30.0,0.0,Sunny,1.8
7,6,24.7,69.9,1031.0,35.6,18.4,0.0,Sunny,26.6
10,21,12.8,63.3,1009.9,14.4,43.4,0.0,Cloudy,11.5
12,9,5.3,84.5,1013.1,21.0,68.1,3.3,Rainy,2.1
2,6,4.1,78.9,1016.6,24.6,58.0,0.0,Cloudy,7.9
7,20,28.0,24.5,1005.9,31.0,24.7,0.0,Sunny,27.0
5,14,20.8,33.4,1015.3,5.8,1.2,8.9,Sunny,20.0
5,14,24.0,43.3,1011.3,7.8,37.5,4.8,Sunny,26.5
6,3,19.6,66.2,1011.9,22.3,56.3,0.0,Cloudy,23.4
9,22,24.3,56.5,1015.2,9.9,47.2,0.0,Cloudy,22.0
6,22,15.5,70.8,997.2,18.7,78.5,0.0,Rainy,14.3
12,5,0.4,74.5,1013.5,16.8,47.3,1.0,Cloudy,-0.6
8,23,20.6,70.3,1015.0,10.0,61.1,0.3,Rainy,22.8
7,19,30.9,29.0,1014.5,28.2,19.0,0.3,Sunny,34.4
9,4,13.4,67.0,1010.4,17.5,43.8,0.0,Cloudy,12.0
4,19,10.2,69.6,1026.7,29.7,25.5,0.0,Sunny,13.2
2,11,7.1,72.6,1008.8,14.1,31.0,6.7,Sunny,6.3
7,0,23.4,63.3,1015.7,28.0,37.5,0.0,Sunny,24.5
6,7,26.5,38.3,1028.6,33.5,13.8,1.7,Sunny,24.7
1,0,-7.2,82.4,1012.0,9.9,64.2,0.0,Snowy,-7.0
11,4,-2.6,89.1,1015.6,8.7,81.3,0.0,Snowy,-2.3
9,21,11.2,64.2,1011.8,12.8,42.7,0.4,Cloudy,11.1
9,5,18.0,91.7,1027.8,22.0,49.2,0.0,Cloudy,19.2
12,20,1.6,89.4,1009.9,23.9,79.1,0.0,Snowy,0.3
2,2,-10.0,95.9,1028.4,16.0,79.2,0.0,Snowy,-11.1
3,14,8.8,61.2,1011.8,12.4,46.9,6.3,Cloudy,10.1
5,4,11.9,48.3,1002.7,29.3,33.6,0.0,Sunny,14.9
5,23,8.8,61.5,1021.2,24.5,43.5,0.3,Cloudy,9.3
1,13,0.5,85.4,1009.3,10.6,93.2,1.8,Snowy,1.9
8,17,23.8,63.5,1020.4,26.2,28.5,3.2,Sunny,25.7
12,15,4.0,90.2,980.2,44.2,100.0,1.5,Rainy,6.0
8,5,16.9,61.9,1013.1,11.9,61.7,0.9,Cloudy,15.7
4,23,1.2,79.9,1007.5,23.8,79.5,0.7,Snowy,0.4
7,13,39.9,27.9,1000.2,31.0,40.5,6.9,Cloudy,39.1
11,23,5.8,71.2,1006.4,14.6,49.3,0.1,Cloudy,9.7
10,7,7.3,91.2,1006.1,29.8,72.9,1.6,Rainy,8.7
3,6,3.1,78.5,1012.4,13.4,62.7,0.4,Rainy,4.4
6,7,24.2,47.8,996.6,37.6,71.7,0.0,Cloudy,25.4
10,12,22.0,29.9,1016.8,28.8,20.2,7.7,Sunny,20.1
10,5,4.5,76.3,1029.4,40.6,23.1,0.2,Sunny,8.5
12,17,8.5,80.6,1016.4,25.0,59.7,1.4,Cloudy,9.8
9,1,11.0,57.8,1022.7,25.2,38.8,0.0,Sunny,12.8
1,7,-8.9,90.8,1026.1,34.1,49.6,1.1,Cloudy,-11.6
5,10,24.9,55.6,1027.8,31.5,4.1,7.8,Sunny,26.8
4,0,12.0,52.3,1035.4,29.3,0.2,0.0,Sunny,11.8
8,21,32.9,46.2,1007.0,21.6,55.5,0.0,Cloudy,31.0
11,5,-4.0,85.7,1004.4,24.4,52.2,0.4,Cloudy,-5.3
12,15,8.5,68.4,1022.4,28.0,2.4,7.9,Sunny,6.7
1,19,-2.1,76.9,1021.5,21.2,63.7,0.0,Snowy,-3.9
9,11,26.4,49.2,1022.3,17.1,28.2,6.5,Sunny,27.0
6,10,21.2,77.7,1035.7,44.5,29.5,6.7,Sunny,21.0
4,9,8.5,80.1,1013.1,1.7,39.7,4.1,Sunny,9.6
12,2,-9.2,90.2,1018.1,29.8,66.5,0.0,Snowy,-5.7
9,12,24.5,59.6,1001.2,24.3,63.5,4.8,Cloudy,24.8
11,2,-3.6,87.2,1038.6,44.7,0.0,0.0,Sunny,-7.1
5,14,27.6,57.3,1009.0,21.3,67.5,3.8,Cloudy,27.7
5,15,28.9,49.7,1009.3,21.2,42.7,5.4,Cloudy,31.6
12,12,7.5,44.4,1008.8,5.7,31.4,7.2,Sunny,7.8
5,16,30.7,29.0,1005.3,27.9,26.2,6.3,Sunny,33.9
1,2,-6.3,100.0,1004.2,24.9,52.9,0.0,Cloudy,-5.0
1,19,-5.3,94.5,1006.7,14.5,84.5,0.3,Snowy,-8.1
8,10,32.6,25.9,996.6,25.7,46.6,4.1,Cloudy,33.3
12,20,-2.5,82.5,1003.6,20.6,69.0,0.0,Snowy,-1.5
8,18,30.8,19.8,1036.4,29.7,0.0,1.8,Sunny,33.2
12,21,4.6,77.2,1021.8,36.4,20.0,0.0,Sunny,8.4
6,10,29.0,63.7,1024.1,37.2,19.0,7.1,Sunny,31.1
12,15,-0.3,93.5,1027.1,32.6,31.5,6.6,Sunny,1.0
11,20,1.3,100.0,1035.0,36.6,32.8,0.2,Sunny,3.0
4,2,11.3,76.9,991.7,35.9,86.7,0.0,Rainy,11.5
2,21,-2.4,98.8,998.2,35.8,97.8,0.0,Snowy,-4.5
2,5,-4.0,100.0,1003.4,37.6,79.3,0.6,Snowy,-3.5
9,13,27.8,47.0,1007.4,14.2,28.2,8.6,Sunny,29.0
5,23,17.5,56.8,1009.4,7.4,70.5,0.1,Cloudy,15.9
4,17,17.4,69.3,1007.6,30.8,92.7,1.5,Cloudy,20.2
10,16,16.4,75.0,1015.6,0.9,50.7,4.0,Cloudy,18.7
1,3,-9.0,93.8,1013.4,4.4,53.7,0.4,Cloudy,-11.0
7,22,26.4,38.1,1004.3,20.4,61.8,0.0,Cloudy,29.4
3,14,13.2,66.6,986.9,30.8,64.1,4.1,Cloudy,13.2
6,10,26.1,54.2,1001.1,35.2,50.8,4.9,Cloudy,25.2
5,2,17.3,67.0,1006.4,26.8,46.3,0.6,Cloudy,19.8
5,2,12.5,52.0,1010.0,11.0,23.5,0.0,Sunny,12.9
11,15,7.4,93.0,999.4,38.5,81.3,1.6,Rainy,11.3
5,4,10.8,62.4,1007.1,30.7,39.6,0.0,Sunny,9.7
1,20,-5.9,91.2,999.4,27.4,84.4,0.5,Snowy,-8.5
1,9,-1.5,78.3,1011.5,10.2,57.5,2.7,Cloudy,-1.5
3,18,12.9,92.6,1000.1,45.5,74.8,0.3,Stormy,14.9
12,3,-9.1,100.0,1002.8,30.0,79.7,0.1,Snowy,-10.3
10,18,15.8,52.9,997.3,32.9,57.1,1.2,Cloudy,13.9
4,10,12.4,75.1,1011.2,25.1,67.5,3.9,Rainy,13.3
5,1,12.2,74.4,1002.6,26.9,65.5,0.0,Rainy,10.0
2,9,-4.6,90.0,1023.9,21.0,59.1,3.2,Cloudy,-3.6
8,10,26.2,54.0,1017.9,18.5,39.3,6.1,Sunny,26.1
11,19,5.8,68.1,1012.2,21.3,57.5,0.0,Cloudy,7.2
11,15,13.0,60.6,1003.4,7.5,77.6,3.6,Cloudy,11.0
2,18,3.8,59.2,1017.6,15.2,17.8,1.5,Sunny,6.6
9,22,11.2,55.0,1021.3,33.0,18.9,0.4,Sunny,11.4
2,23,-0.0,100.0,1014.7,10.0,93.9,0.0,Snowy,1.8
9,10,22.8,67.2,1032.2,47.5,14.3,6.7,Sunny,25.1
7,13,32.6,36.8,1018.5,29.9,0.0,9.7,Sunny,31.0
8,1,18.3,74.2,1024.0,24.6,32.4,0.3,Sunny,20.4
11,22,-0.1,83.5,1014.6,9.4,58.1,0.0,Cloudy,-2.1
2,4,-4.4,89.2,1021.1,19.4,11.0,0.6,Sunny,-6.4
7,4,22.7,51.5,1003.4,44.8,70.4,0.7,Cloudy,26.7
12,18,-4.1,89.9,1007.5,33.6,60.5,0.6,Snowy,-1.6
6,20,22.0,49.9,1017.2,18.0,33.6,0.0,Sunny,26.2
